1618676990.975193        0140    000    8    83 03 20 fc dd 00 00 00
1618676990.975434        0280    000    8    03 95 03 96 03 96 03 94
1618676990.978262        0380    000    8    b0 ba 5e 00 c3 fb 00 00
1618676990.978477        0180    000    6    a0 bd ff e8 0a 00
1618676990.978757        0381    000    8    09 7f 00 a0 02 74 00 04
1618676990.983633        0110    000    8    02 1f eb 14 00 18 14 00
1618676990.983866        0410    000    8    00 0d 8c 39 1e 3a 1a 00
1618676990.984098        0120    000    8    00 32 53 2e 15 4e 70 00
1618676990.985196        0140    000    8    80 03 20 fc e0 00 00 00
1618676990.985427        0280    000    8    03 96 03 93 03 9a 03 94
1618676990.988294        0180    000    6    a0 a3 ff e8 14 00
1618676990.993570        0110    000    8    02 1f eb 14 00 18 14 00
1618676990.993810        0300    000    8    00 03 00 90 00 46 19 01
1618676990.994041        0120    000    8    00 32 53 2e 15 4e 70 00
1618676990.995193        0140    000    8    81 03 20 fc df 00 00 00
1618676990.995424        0280    000    8    03 97 03 94 03 98 03 93
1618676990.998309        0180    000    6    a0 a9 ff e8 1e 00
1618676991.003594        0110    000    8    02 1f f7 14 00 18 14 00
1618676991.003825        0120    000    8    00 32 53 2e 15 4e 70 00
1618676991.004069        01a0    000    8    00 0c 30 61 00 00 00 00
1618676991.005190        0140    000    8    82 03 20 fc de 00 00 00
1618676991.005423        0280    000    8    03 95 03 94 03 96 03 91
1618676991.005583        0295    000    4    03 55 9e 4a
1618676991.008309        0180    000    6    a0 9f ff e8 28 00
1618676991.013605        0110    000    8    02 1f e7 14 00 18 14 00
1618676991.013840        0120    000    8    00 32 53 2e 15 4e 70 00
1618676991.015199        0140    000    8    83 03 20 fc dd 00 00 00
1618676991.015419        0280    000    8    03 97 03 96 03 93 03 93
1618676991.018292        0180    000    6    a0 85 ff e8 32 00
1618676991.023616        0110    000    8    02 1f e7 14 00 18 14 00
1618676991.023841        0120    000    8    00 32 53 2e 15 4e 70 00
1618676991.025196        0140    000    8    80 03 20 fc e0 00 00 00
1618676991.025418        0280    000    8    03 96 03 95 03 94 03 90
1618676991.025659        0290    000    8    12 80 0e 00 14 00 0e 80
1618676991.028322        0180    000    6    a0 8b ff e8 3c 00
1618676991.033690        0110    000    8    02 1f f5 14 00 19 14 00
1618676991.033923        0120    000    8    00 32 63 2e 15 4e 70 00
1618676991.035178        0140    000    8    81 03 20 fc df 00 00 00
1618676991.035409        0280    000    8    03 95 03 90 03 97 03 94
1618676991.035600        0383    000    5    2c 00 00 40 ff
1618676991.038316        0180    000    6    a0 f1 ff e8 46 00
1618676991.043656        0110    000    8    02 1f e9 14 00 19 14 00
1618676991.043891        0120    000    8    00 32 63 2e 15 4e 70 00
1618676991.045193        0140    000    8    82 03 20 fc de 00 00 00
1618676991.045428        0280    000    8    03 96 03 94 03 93 03 91
1618676991.048374        0180    000    6    a0 e7 ff e8 50 00
1618676991.054214        0110    000    8    02 1f f7 14 00 19 14 00
1618676991.054449        0120    000    8    00 32 63 2e 15 4e 70 00
1618676991.054693        01a0    000    8    00 0c 30 61 00 00 00 00
1618676991.055186        0140    000    8    83 03 20 fc dd 00 00 00
1618676991.055422        0280    000    8    03 96 03 95 03 91 03 93
1618676991.058295        0180    000    6    a0 ed ff e8 5a 00
1618676991.063670        0110    000    8    02 1f f7 14 00 19 14 00
1618676991.063906        0120    000    8    00 32 63 2e 15 4e 70 00
1618676991.064150        0301    000    8    00 00 19 00 00 51 03 00
1618676991.065189        0140    000    8    80 03 20 fc e0 00 00 00
1618676991.065414        0280    000    8    03 97 03 94 03 94 03 93
1618676991.068301        0180    000    6    a0 d3 ff e8 64 00
1618676991.073675        0110    000    8    02 1f ee 14 00 19 14 00
1618676991.073905        0120    000    8    00 32 73 2e 15 4e 70 00
1618676991.075195        0140    000    8    81 03 20 fc df 00 00 00
1618676991.075422        0280    000    8    03 94 03 93 03 95 03 94
1618676991.078268        0380    000    8    e0 ba 5e 00 c3 fb 00 00
1618676991.078485        0180    000    6    a0 d9 ff e8 6e 00
1618676991.078758        0381    000    8    09 7f 00 a0 02 74 00 04
1618676991.084231        0110    000    8    02 1f fb 14 00 19 14 00
1618676991.084464        0410    000    8    00 0d 94 39 9c 3a 1a 00
1618676991.084701        0120    000    8    00 32 73 2e 15 4e 70 00
1618676991.085184        0140    000    8    82 03 20 fc de 00 00 00
1618676991.085419        0280    000    8    03 94 03 94 03 94 03 8c
1618676991.088297        0180    000    6    a0 cf ff e8 78 00
1618676991.093681        0110    000    8    02 1f fb 14 00 19 14 00
1618676991.093908        0300    000    8    00 03 00 90 00 46 1a 01
1618676991.094138        0120    000    8    00 32 73 2e 15 4e 70 00
1618676991.095186        0140    000    8    83 03 20 fc dd 00 00 00
1618676991.095411        0280    000    8    03 95 03 94 03 93 03 91
1618676991.098317        0180    000    6    a0 35 ff e8 82 00
1618676991.103665        0110    000    8    02 1f f0 14 00 19 14 00
1618676991.103899        0120    000    8    00 32 83 2e 15 4e 70 00
1618676991.104142        01a0    000    8    00 0c 30 61 00 00 00 00
1618676991.105200        0140    000    8    80 03 20 fc e0 00 00 00
1618676991.105428        0280    000    8    03 94 03 94 03 90 03 8f
1618676991.108296        0180    000    6    a0 3b ff e8 8c 00
1618676991.114118        0110    000    8    02 1f ff 14 00 19 14 00
1618676991.114348        0120    000    8    00 32 83 2e 15 4e 70 00
1618676991.115186        0140    000    8    81 03 20 fc df 00 00 00
1618676991.115413        0280    000    8    03 94 03 94 03 91 03 8f
1618676991.118296        0180    000    6    a0 21 ff e8 96 00
1618676991.123602        0110    000    8    02 1f ff 14 00 19 14 00
1618676991.123838        0120    000    8    00 32 83 2e 15 4e 70 00
1618676991.125181        0140    000    8    82 03 20 fc de 00 00 00
1618676991.125409        0280    000    8    03 93 03 91 03 90 03 8f
1618676991.125650        0290    000    8    13 00 0e 00 14 80 0e 80
1618676991.128311        0180    000    6    a0 17 ff e8 a0 00
1618676991.133663        0110    000    8    02 1f f6 14 00 19 14 00
1618676991.133898        0120    000    8    00 32 93 2e 15 4e 70 00
1618676991.135188        0140    000    8    83 03 20 fc dd 00 00 00
1618676991.135418        0280    000    8    03 93 03 93 03 8d 03 90
1618676991.135608        0383    000    5    2c 00 00 40 ff
1618676991.138318        0180    000    6    a0 1d ff e8 aa 00
1618676991.143615        0110    000    8    02 20 06 14 00 19 14 00
1618676991.143849        0120    000    8    00 32 93 2e 15 4e 70 00
1618676991.145185        0140    000    8    80 03 20 fc e0 00 00 00
1618676991.145424        0280    000    8    03 95 03 95 03 8f 03 91
1618676991.148379        0180    000    6    a0 03 ff e8 b4 00
1618676991.153622        0110    000    8    02 20 06 14 00 19 14 00
1618676991.153857        0120    000    8    00 32 93 2e 15 4e 70 00
1618676991.154100        01a0    000    8    00 0c 30 61 00 00 00 00
1618676991.155188        0140    000    8    81 03 20 fc df 00 00 00
1618676991.155414        0280    000    8    03 93 03 94 03 90 03 90
1618676991.158297        0180    000    6    a0 09 ff e8 be 00
1618676991.163707        0110    000    8    02 1f fa 14 00 19 14 00
1618676991.163939        0120    000    8    00 32 a3 2e 15 4e 70 00
1618676991.164200        0301    000    8    00 00 19 00 00 51 03 00
1618676991.165179        0140    000    8    82 03 20 fc de 00 00 00
1618676991.165409        0280    000    8    03 93 03 92 03 94 03 8f
1618676991.168300        0180    000    6    a0 7f ff e8 c8 00
1618676991.173696        0110    000    8    02 20 05 14 00 19 14 00
1618676991.173930        0120    000    8    00 32 a3 2e 15 4e 70 00
1618676991.175185        0140    000    8    83 03 20 fc dd 00 00 00
1618676991.175409        0280    000    8    03 93 03 92 03 93 03 92
1618676991.178267        0380    000    8    30 ba 5e 00 c3 fb 00 00
1618676991.178492        0180    000    6    a0 65 ff e8 d2 00
1618676991.178761        0381    000    8    09 7f 00 a0 02 6a 00 04
1618676991.183675        0110    000    8    02 20 05 14 00 19 14 00
1618676991.183911        0410    000    8    00 0d 84 39 9c 3a 1a 00
1618676991.184143        0120    000    8    00 32 a3 2e 15 4e 70 00
1618676991.185186        0140    000    8    80 03 20 fc e0 00 00 00
1618676991.185411        0280    000    8    03 94 03 91 03 8f 03 93
1618676991.188297        0180    000    6    a0 6b ff e8 dc 00
1618676991.193702        0110    000    8    02 1f f8 14 00 19 14 00
1618676991.193940        0300    000    8    00 03 00 90 00 46 1c 01
1618676991.194172        0120    000    8    00 32 a3 2e 15 4e 70 00
1618676991.195186        0140    000    8    81 03 20 fc df 00 00 00
1618676991.195414        0280    000    8    03 94 03 94 03 8e 03 8d
1618676991.198313        0180    000    6    a0 51 ff e8 e6 00
1618676991.203688        0110    000    8    02 20 03 14 00 19 14 00
1618676991.203918        0120    000    8    00 32 b3 2e 15 4e 70 00
1618676991.204161        01a0    000    8    00 0c 30 61 00 00 00 00
1618676991.205200        0140    000    8    82 03 20 fc de 00 00 00
1618676991.205427        0280    000    8    03 94 03 93 03 91 03 8b
1618676991.208296        0180    000    6    a0 47 ff e8 f0 00
1618676991.213694        0110    000    8    02 20 03 14 00 19 14 00
1618676991.213927        0120    000    8    00 32 b3 2e 15 4e 70 00
1618676991.215190        0140    000    8    83 03 20 fc dd 00 00 00
1618676991.215416        0280    000    8    03 92 03 94 03 93 03 8c
1618676991.218300        0180    000    6    a0 4d ff e8 fa 00
1618676991.223667        0110    000    8    02 1f f2 14 00 19 14 00
1618676991.223898        0120    000    8    00 32 b3 2e 15 4e 70 00
1618676991.225188        0140    000    8    80 03 20 fc e0 00 00 00
1618676991.225415        0280    000    8    03 93 03 8f 03 8f 03 91
1618676991.225656        0290    000    8    13 00 0e 00 14 80 0f 00
1618676991.228314        0180    000    6    a0 b3 ff e8 04 00
1618676991.233656        0110    000    8    02 1f fa 14 00 19 14 00
1618676991.233887        0120    000    8    00 32 b3 2e 15 4e 70 00
1618676991.235193        0140    000    8    81 03 20 fc df 00 00 00
1618676991.235419        0280    000    8    03 95 03 93 03 90 03 92
1618676991.235613        0383    000    5    2c 00 00 40 ff
1618676991.238324        0180    000    6    a0 b9 ff e8 0e 00
1618676991.243588        0110    000    8    02 1f fa 14 00 19 14 00
1618676991.243821        0120    000    8    00 32 b3 2e 15 4e 70 00
1618676991.245179        0140    000    8    82 03 20 fc de 00 00 00
1618676991.245409        0280    000    8    03 95 03 92 03 92 03 94
1618676991.248378        0180    000    6    a0 af ff e8 18 00
1618676991.253652        0110    000    8    02 1f ee 14 00 18 14 00
1618676991.253868        0120    000    8    00 32 c3 2e 15 4e 70 00
1618676991.254111        01a0    000    8    00 0c 30 61 00 00 00 00
1618676991.255183        0140    000    8    83 03 20 fc dd 00 00 00
1618676991.255410        0280    000    8    03 93 03 93 03 95 03 93
1618676991.258299        0180    000    6    a0 95 ff e8 22 00
1618676991.263607        0110    000    8    02 1f f3 14 00 18 14 00
1618676991.263839        0120    000    8    00 32 b3 2e 15 4e 70 00
1618676991.264083        0301    000    8    00 00 19 00 00 51 03 00
1618676991.265201        0140    000    8    80 03 20 fc e0 00 00 00
1618676991.265426        0280    000    8    03 91 03 93 03 93 03 94
1618676991.268299        0180    000    6    a0 9b ff e8 2c 00
1618676991.274243        0110    000    8    02 1f df 14 00 18 14 00
1618676991.274475        0120    000    8    00 32 b3 2e 15 4e 70 00
1618676991.275188        0140    000    8    81 03 20 fc df 00 00 00
1618676991.275417        0280    000    8    03 92 03 8f 03 93 03 95
1618676991.278321        0380    000    8    60 ba 5e 00 c3 fb 00 00
1618676991.278543        0180    000    6    a0 81 ff e8 36 00
1618676991.278791        0381    000    8    09 7f 00 a0 02 6a 00 04
1618676991.279012        0440    000    6    1c 0b 06 00 00 00
1618676991.279235        04a0    000    6    00 00 8f ef 00 00
1618676991.279455        0531    000    6    03 00 28 01 01 00
1618676991.283631        0110    000    8    02 1f df 14 00 18 14 00
1618676991.283867        0410    000    8    00 0d 7d 39 9c 3a 98 00
1618676991.284100        0120    000    8    00 32 b3 2e 15 4e 70 00
1618676991.285196        0140    000    8    82 03 20 fc de 00 00 00
1618676991.285418        0280    000    8    03 93 03 94 03 91 03 8e
1618676991.288315        0180    000    6    a0 f7 ff e8 40 00
1618676991.293694        0110    000    8    02 1f e6 14 00 18 14 00
1618676991.293932        0300    000    8    00 03 00 90 00 46 1d 01
1618676991.294166        0120    000    8    00 32 b3 2e 15 4e 70 00
1618676991.295189        0140    000    8    83 03 20 fc dd 00 00 00
1618676991.295420        0280    000    8    03 95 03 93 03 92 03 8b
1618676991.298343        0180    000    6    a0 fd ff e8 4a 00
1618676991.304250        0110    000    8    02 1f d7 14 00 18 14 00
1618676991.304480        0120    000    8    00 32 b3 2e 15 4e 70 00
1618676991.304724        01a0    000    8    00 0c 30 61 00 00 00 00
1618676991.305184        0140    000    8    80 03 20 fc e0 00 00 00
1618676991.305415        0280    000    8    03 94 03 93 03 93 03 8e
1618676991.308300        0180    000    6    a0 e3 ff e8 54 00
1618676991.313690        0110    000    8    02 1f d7 14 00 18 14 00
1618676991.313912        0120    000    8    00 32 b3 2e 15 4e 70 00
1618676991.315186        0140    000    8    81 03 20 fc df 00 00 00
1618676991.315416        0280    000    8    03 92 03 91 03 92 03 93
1618676991.318300        0180    000    6    a0 e9 ff e8 5e 00
1618676991.323679        0110    000    8    02 1f dc 14 00 18 14 00
1618676991.323912        0120    000    8    00 32 b3 2e 15 4e 70 00
1618676991.325191        0140    000    8    82 03 20 fc de 00 00 00
1618676991.325422        0280    000    8    03 94 03 91 03 8f 03 91
1618676991.325661        0290    000    8    13 80 0e 80 14 80 0f 00
1618676991.328316        0180    000    6    a0 df ff e8 68 00
1618676991.334336        0110    000    8    02 1f cb 14 00 18 14 00
1618676991.334563        0120    000    8    00 32 b3 2e 15 4e 70 00
1618676991.335182        0140    000    8    83 03 20 fc dd 00 00 00
1618676991.335418        0280    000    8    03 92 03 92 03 90 03 90
1618676991.335606        0383    000    5    2c 00 00 40 ff
1618676991.338321        0180    000    6    a0 c5 ff e8 72 00
1618676991.343660        0110    000    8    02 1f cb 14 00 18 14 00
1618676991.343893        0120    000    8    00 32 b3 2e 15 4e 70 00
1618676991.345169        0140    000    8    80 03 20 fc e0 00 00 00
1618676991.345403        0280    000    8    03 91 03 92 03 8f 03 8f
1618676991.348380        0180    000    6    a0 cb ff e8 7c 00
1618676991.353703        0110    000    8    02 1f d2 14 00 18 14 00
1618676991.353935        0120    000    8    00 32 b3 2e 15 4e 70 00
1618676991.354181        01a0    000    8    00 0c 30 61 00 00 00 00
1618676991.355180        0140    000    8    81 03 20 fc df 00 00 00
1618676991.355416        0280    000    8    03 91 03 90 03 8f 03 90
1618676991.358298        0180    000    6    a0 31 ff e8 86 00
1618676991.363723        0110    000    8    02 1f c5 14 00 18 14 00
1618676991.363958        0120    000    8    00 32 b3 2e 15 4e 70 00
1618676991.364205        0301    000    8    00 00 19 00 00 51 03 00
1618676991.365173        0140    000    8    82 03 20 fc de 00 00 00
1618676991.365409        0280    000    8    03 8f 03 90 03 8f 03 95
1618676991.368301        0180    000    6    a0 27 ff e8 90 00
1618676991.373637        0110    000    8    02 1f c5 15 05 18 15 00
1618676991.373867        0120    000    8    00 32 b3 2f 15 4e 70 00
1618676991.374107        0510    000    8    04 7e 36 27 00 00 00 00
1618676991.375183        0140    000    8    83 03 20 fc dd 00 00 00
1618676991.375418        0280    000    8    03 8e 03 8f 03 8e 03 8c
1618676991.378289        0380    000    8    b0 ba 5e 00 c3 fb 00 00
1618676991.378492        0180    000    6    a0 2d ff e8 9a 00
1618676991.378762        0381    000    8    09 7f 00 a0 02 6a 00 04
1618676991.383654        0110    000    8    02 1f d2 15 00 18 15 00
1618676991.383890        0410    000    8    00 0d 75 3a 1a 3a 98 00
1618676991.384120        0120    000    8    00 32 b3 31 15 4e 70 00
1618676991.385191        0140    000    8    80 03 20 fc e0 00 00 00
1618676991.385414        0280    000    8    03 93 03 91 03 92 03 8b
1618676991.388304        0180    000    6    a0 13 ff e8 a4 00
1618676991.393626        0110    000    8    02 1f c4 16 05 18 16 00
1618676991.393866        0300    000    8    00 03 00 90 00 46 1f 01
1618676991.394098        0120    000    8    00 32 a3 33 15 4e 70 00
1618676991.395199        0140    000    8    81 03 20 fc df 00 00 00
1618676991.395408        0280    000    8    03 91 03 91 03 8e 03 8c
1618676991.398316        0180    000    6    a0 19 ff e8 ae 00
1618676991.403629        0110    000    8    02 1f c4 16 00 18 16 00
1618676991.403865        0120    000    8    00 32 a3 34 15 4e 70 00
1618676991.404108        01a0    000    8    00 0c 30 61 00 00 00 00
1618676991.405183        0140    000    8    82 03 20 fc de 00 00 00
1618676991.405409        0280    000    8    03 93 03 90 03 8f 03 8e
1618676991.408301        0180    000    6    a0 0f ff e8 b8 00
1618676991.413733        0110    000    8    02 1f d4 17 05 18 17 00
1618676991.413966        0120    000    8    00 32 a3 36 15 4e 70 00
1618676991.415188        0140    000    8    83 03 20 fc dd 00 00 00
1618676991.415416        0280    000    8    03 91 03 90 03 90 03 8e
1618676991.418299        0180    000    6    a0 75 ff e8 c2 00
1618676991.423682        0110    000    8    02 1f c9 18 05 18 18 00
1618676991.423915        0120    000    8    00 32 a3 38 15 4e 70 00
1618676991.425174        0140    000    8    80 03 20 fc e0 00 00 00
1618676991.425408        0280    000    8    03 91 03 90 03 8f 03 8c
1618676991.425651        0290    000    8    13 80 0e 80 15 00 0f 80
